index,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
995,Madre,Puerto Rico,2013,70.0,U.S.A.,55,Blend,Puerto Rico,96250.0
996,Madre,Brazil,2013,70.0,U.S.A.,70,Blend,Brazil,122500.0
997,Madre,"Choobua, Kona",2013,70.0,U.S.A.,55,Blend,Hawaii,96250.0
998,Madre,"Xocunusco, Chiapas, Pichucalco",2013,70.0,U.S.A.,55,Blend,Mexico,96250.0
999,Madre,"Hamakua Coast, Kokoleka",2012,70.0,U.S.A.,65,Blend,Hawaii,113750.0
1000,Madre,"Criollo, Hawaii",2012,70.0,U.S.A.,65,Criollo,Hawaii,113750.0
1001,Madre,Kaua'i,2012,70.0,U.S.A.,70,Blend,Hawaii,122500.0
1002,Madre,Dominican,2011,70.0,U.S.A.,50,Blend,Dominican Republic,87500.0
1003,Madre,Upala,2011,70.0,U.S.A.,55,Blend,Costa Rica,96250.0
1006,Maglio,Ecuador,2008,70.0,Italy,60,Forastero (Nacional),Ecuador,105000.0
1007,Maglio,Cuba,2008,70.0,Italy,65,Criollo,Cuba,113750.0
1008,Maglio,Santo Domingo,2008,70.0,Italy,75,"Blend-Forastero,Criollo",Dominican Republic,131250.0
1009,Majani,Ecuador,2010,70.0,Italy,40,Blend,Ecuador,70000.0
1012,Malagos,"Davao, Mt. Talamo foothills",2013,65.0,Philippines,70,Trinitario,Philippines,113750.0
1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",2010,55.0,U.S.A.,70,Blend,Hawaii,96250.0
1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",2009,55.0,U.S.A.,55,Blend,Hawaii,75625.0
1015,Malmo,Chuao,2016,70.0,Sweden,60,Blend,Venezuela,105000.0
1020,Manifesto Cacao,Colombia,2014,70.0,Colombia,55,Blend,Colombia,96250.0
1028,Manufaktura Czekolady,Johe,2016,70.0,Poland,75,Blend,Nicaragua,131250.0
1029,Manufaktura Czekolady,Peru,2016,70.0,Poland,70,Blend,Peru,122500.0
1030,Manufaktura Czekolady,Porcelana,2014,70.0,Poland,75,Criollo,Venezuela,131250.0
1032,Manufaktura Czekolady,Grand Cru Dominican Republic,2012,70.0,Poland,65,Blend,Dominican Republic,113750.0
1033,Manufaktura Czekolady,Grand Cru Ghana,2012,70.0,Poland,70,Forastero,Ghana,122500.0
1034,Manufaktura Czekolady,Grand Cru Ecuador,2012,70.0,Poland,65,Blend,Ecuador,113750.0
1036,Map Chocolate,"ROIG, 2014",2015,70.0,U.S.A.,70,"Criollo, Trinitario",Dominican Republic,122500.0
1037,Map Chocolate,"Maranon, 2014",2015,62.0,U.S.A.,70,Forastero (Nacional),Peru,108500.0
1038,Map Chocolate,Ecuador,2015,70.0,U.S.A.,70,Trinitario,Ecuador,122500.0
1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",2015,70.0,U.S.A.,55,Trinitario,Trinidad,96250.0
1040,Map Chocolate,"A case of the Xerces Blues, triple roast",2015,70.0,U.S.A.,70,Blend,Nicaragua,122500.0
1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",2015,68.0,U.S.A.,70,Criollo,Peru,119000.0
1045,Marana,Piura,2016,70.0,Peru,60,Blend,Peru,105000.0
1046,Marana,Cusco,2016,70.0,Peru,55,Blend,Peru,96250.0
1047,Marana,San Martin,2016,70.0,Peru,60,Blend,Peru,105000.0
1050,Marou,Ben Tre,2015,68.0,Vietnam,70,Trinitario,Vietnam,119000.0
1051,Marou,"Dak Lak, Batch 2451",2015,70.0,Vietnam,75,Trinitario,Vietnam,131250.0
1055,Marou,"Tien Giang, Gao Co-op",2012,70.0,Vietnam,70,Trinitario,Vietnam,122500.0
1059,Mars,"Matina 1-6, prototype",2010,65.0,U.S.A.,60,Blend,Costa Rica,97500.0
1060,Mars,Ivory Coast,2010,65.0,U.S.A.,60,Blend,Ivory Coast,97500.0
1061,Mars,Nigeria,2010,65.0,U.S.A.,65,Blend,Nigeria,105625.0
1062,Mars,"Ghana, prototype",2010,65.0,U.S.A.,70,Forastero,Ghana,113750.0
1076,Mast Brothers,"Chuao, Dark Roast",2011,70.0,U.S.A.,60,Trinitario,Venezuela,105000.0
1078,Mast Brothers,Moho River,2011,70.0,U.S.A.,70,Trinitario,Belize,122500.0
1085,Mast Brothers,"Dominican Republic, Coop",2010,70.0,U.S.A.,65,Blend,Dominican Republic,113750.0
1087,Matale,"Somia, 2013",2013,68.0,Australia,80,Trinitario,Madagascar,136000.0
1089,Matale,Blend,2013,70.0,Australia,75,Trinitario,"PNG, Vanuatu, Mad",131250.0
1090,Maverick,Maya Mountain,2014,70.0,U.S.A.,65,Trinitario,Belize,113750.0
1091,Maverick,Elvesia,2014,70.0,U.S.A.,65,Blend,Dominican Republic,113750.0
1093,Maverick,"Morropon, Norandiono Coop, Piura",2014,63.0,U.S.A.,70,Criollo,Peru,110250.0
1095,Meadowlands,Bolivia,2014,70.0,U.S.A.,50,Blend,Bolivia,87500.0
1096,Meadowlands,Venezuela,2014,70.0,U.S.A.,55,Blend,Venezuela,96250.0
1097,Meadowlands,Belize,2014,70.0,U.S.A.,60,Trinitario,Belize,105000.0
1098,Meadowlands,"Nicaragua, w/ inbs",2014,70.0,U.S.A.,60,Blend,Nicaragua,105000.0
1099,Meadowlands,Dominican Republic,2014,70.0,U.S.A.,70,Blend,Dominican Republic,122500.0
1103,Mesocacao,El Salvador,2015,70.0,Honduras,60,Blend,El Salvador,105000.0
1105,Mesocacao,Honduras,2014,70.0,Honduras,70,Blend,Honduras,122500.0
1106,Mesocacao,"La Tronca, Matagalpa",2014,70.0,Honduras,65,Blend,Nicaragua,113750.0
1108,Metiisto,"Fazenda Sempre Firme P., Bahia",2014,70.0,Sweden,60,Blend,Brazil,105000.0
1110,Metropolitan,South America,2015,70.0,Amsterdam,70,Trinitario,South America,122500.0
1111,Michel Cluizel,"Chiapas, Mokaya P.",2012,66.0,France,75,Blend,Mexico,123750.0
1112,Michel Cluizel,"Carenero Superior, Concepcion",2007,66.0,France,70,Trinitario,Venezuela,115500.0
1113,Michel Cluizel,Vila Gracinda,2007,67.0,France,70,Forastero,Sao Tome,117250.0
1114,Michel Cluizel,Carre Amer,2006,60.0,France,40,Blend,Other,60000.0
1116,Michel Cluizel,Tamarina,2006,70.0,France,60,Forastero,Sao Tome,105000.0
1117,Michel Cluizel,Los Ancones P.,2006,67.0,France,80,Blend,Dominican Republic,134000.0
1118,Michel Cluizel,Mangaro P.,2006,65.0,France,80,Trinitario,Madagascar,130000.0
1119,Michel Cluizel,Maralumi P.,2006,64.0,France,80,Blend,Papua New Guinea,128000.0
1122,Middlebury,San Juan Estate,2015,70.0,U.S.A.,70,Trinitario,Trinidad,122500.0
1126,Middlebury,"Matagalpa, Cacao Bisiesto",2015,70.0,U.S.A.,70,Blend,Nicaragua,122500.0
1129,Middlebury,Houseblend,2012,65.0,U.S.A.,30,Blend,Other,48750.0
1131,Middlebury,"Balinese, Java",2012,70.0,U.S.A.,50,Criollo,Indonesia,87500.0
1132,Millcreek Cacao Roasters,Ecuador,2013,70.0,U.S.A.,50,Forastero (Nacional),Ecuador,87500.0
1133,Millcreek Cacao Roasters,Ecuador,2012,70.0,U.S.A.,70,Blend,Ecuador,122500.0
1134,Mindo,Ecuador,2010,67.0,U.S.A.,55,Blend,Ecuador,92125.0
1136,Minimal,"Acul-du-Nord, 2015",2016,70.0,Japan,70,"Criollo, Trinitario",Haiti,122500.0
1138,Mission,"Bahia, Fazenda Venturosa",2015,70.0,Brazil,70,Forastero (Parazinho),Brazil,122500.0
1139,Mita,Tumaco,2012,65.0,Colombia,50,Blend,Colombia,81250.0
1142,Moho,"Umoho R., Toledo District, San Felipe",2010,67.0,U.S.A.,55,Trinitario,Belize,92125.0
1143,Molucca,La Red,2015,70.0,U.S.A.,60,Blend,Domincan Republic,105000.0
1144,Molucca,Indonesia,2015,70.0,U.S.A.,55,Blend,Indonesia,96250.0
1145,Molucca,Peru,2015,70.0,U.S.A.,65,Blend,Peru,113750.0
1146,Momotombo,Matagalpa,2011,70.0,Nicaragua,55,Blend,Nicaragua,96250.0
1147,Momotombo,Mombacho,2011,70.0,Nicaragua,55,Blend,Nicaragua,96250.0
1148,Momotombo,Oscuro,2011,70.0,Nicaragua,65,Blend,Nicaragua,113750.0
1150,Monsieur Truffe,Papaua New Guinea,2014,70.0,Australia,65,Blend,Papua New Guinea,113750.0
1151,Montecristi,Manabi,2015,70.0,Ecuador,65,Blend,Ecuador,113750.0
1152,Montecristi,Manabi,2015,63.0,Ecuador,70,Blend,Ecuador,110250.0
1154,Muchomas (Mesocacao),Nicaragua,2015,70.0,U.S.A.,70,Blend,Nicaragua,122500.0
1156,Mutari,"Kokoa Kamili, batch 1 SRB",2016,68.0,U.S.A.,55,Blend,Tanzania,93500.0
1158,Mutari,"Ambanja, batch 1 SRB",2016,68.0,U.S.A.,55,Blend,Madagascar,93500.0
1160,Nahua,"Costa Rica, Oscuro",2013,58.0,Costa Rica,50,Blend,Costa Rica,72500.0
1161,Nahua,"Costa Rica, Oscuro",2013,70.0,Costa Rica,60,Blend,Costa Rica,105000.0
1162,Naive,Trinidad & Tobago,2013,70.0,Lithuania,75,Blend,"Trinidad, Tobago",131250.0
1165,Na�ve,Nicaragua,2014,70.0,Lithuania,65,Criollo,Nicaragua,113750.0
1167,Na�ve,Barinas,2014,70.0,Lithuania,60,Blend,Venezuela,105000.0
1170,Nathan Miller,Hispaniola,2014,70.0,U.S.A.,50,Blend,Dominican Republic,87500.0
1172,Nathan Miller,Ghana,2014,70.0,U.S.A.,70,Forastero,Ghana,122500.0
1173,Neuhaus (Callebaut),Papua New Guinea,2010,70.0,Belgium,50,Criollo,Papua New Guinea,87500.0
1174,Neuhaus (Callebaut),Manickchand Estate,2008,67.0,Belgium,75,Trinitario,Trinidad,125625.0
1188,Noir d' Ebine,Venezuela,2012,70.0,U.S.A.,60,Blend,Venezuela,105000.0
1189,Noir d' Ebine,Ecuador,2012,70.0,U.S.A.,60,Blend,Ecuador,105000.0
1190,Nova Monda,"La Patriota, cacao Indio, purple label",2012,70.0,Nicaragua,60,Blend,Nicaragua,105000.0
1193,Nuance,"Ghana, 2013",2015,70.0,U.S.A.,75,Forastero,Ghana,131250.0
1194,Nuance,"Ecuador, 2013",2015,70.0,U.S.A.,55,Trinitario,Ecuador,96250.0
1195,Nuance,"Canoabo, 2013",2015,70.0,U.S.A.,60,Criollo,Venezuela,105000.0
1196,Nuance,"Sambirano Valley, 2012",2015,70.0,U.S.A.,70,Trinitario,Madagascar,122500.0
1197,Nuance,La Red,2015,70.0,U.S.A.,75,Blend,Dominican Republic,131250.0
1198,Nugali,Fazenda Leolinda,2016,70.0,Brazil,70,Trinitario (Scavina),Brazil,122500.0
1199,Oakland Chocolate Co.,Jamaica,2010,70.0,U.S.A.,50,Trinitario,Jamaica,87500.0
1200,Obolo,Pangoa,2015,70.0,Chile,75,Criollo,Peru,131250.0
1201,Obolo,"Pangoa, w/ nibs",2015,70.0,Chile,75,Criollo,Peru,131250.0
1202,Ocelot,Virunga,2015,70.0,Scotland,75,Forastero,Congo,131250.0
1205,Ocho,Sang Yum Coop,2016,70.0,New Zealand,70,Blend,Samoa,122500.0
1206,Ocho,"PNG, Devotion",2014,66.0,New Zealand,55,Blend,Papua New Guinea,90750.0
1207,Ocho,"PNG, Revolution",2014,70.0,New Zealand,60,Blend,Papua New Guinea,105000.0
1210,Ohiyo,"San Juan Estate, Gran Couva",2015,70.0,U.S.A.,55,Trinitario,Trinidad,96250.0
1211,Ohiyo,Tanzania,2015,70.0,U.S.A.,60,Blend,Tanzania,105000.0
1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",2011,70.0,Germany,70,Criollo,Bolivia,122500.0
1215,Olive and Sinclair,Dark 67,2009,67.0,U.S.A.,55,Blend,"Ghana, Domin. Rep",92125.0
1222,Omnom,"Kakao Kamili, Kilombero Valley",2016,70.0,Iceland,75,Trinitario,Tanzania,131250.0
1223,Omnom,Papua New Guinea,2014,70.0,Iceland,60,Blend,Papua New Guinea,105000.0
1224,Omnom,Madagascar,2014,66.0,Iceland,70,Trinitario,Madagascar,115500.0
1230,Original Beans (Felchlin),Papua Kerafat,2014,68.0,Switzerland,55,Blend,Papua New Guinea,93500.0
1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",2011,66.0,Switzerland,75,Blend,Bolivia,123750.0
1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",2009,70.0,Switzerland,60,Forastero,Congo,105000.0
1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",2009,68.0,Switzerland,65,Blend,Bolivia,110500.0
1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",2009,60.0,U.S.A.,60,Criollo,Hawaii,90000.0
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",2006,60.0,U.S.A.,60,Blend,Hawaii,90000.0
1238,Orquidea,Peru,2012,65.0,Peru,60,Blend,Peru,97500.0
1240,Pacari,"Sierra Nevada, Tutu Iku",2016,70.0,Ecuador,80,Blend,Colombia,140000.0
1241,Pacari,Garaua,2014,70.0,Ecuador,65,Blend,Ecuador,113750.0
1242,Pacari,Cumbia,2014,70.0,Ecuador,70,Blend,Ecuador,122500.0
1243,Pacari,Montubia,2014,70.0,Ecuador,75,Blend,Ecuador,131250.0
1244,Pacari,Tangara,2014,70.0,Ecuador,80,Blend,Ecuador,140000.0
1246,Pacari,Piura,2012,70.0,Ecuador,80,Blend,Peru,140000.0
1247,Pacari,Nube- prototype,2011,70.0,Ecuador,70,Blend,Ecuador,122500.0
1248,Pacari,Esmeraldas,2008,60.0,Ecuador,50,Forastero (Arriba),Ecuador,75000.0
1249,Pacari,Manabi,2008,65.0,Ecuador,55,Forastero (Arriba),Ecuador,89375.0
1252,Pacari,Raw,2008,70.0,Ecuador,70,Forastero (Arriba),Ecuador,122500.0
1253,Palette de Bine,Lachua,2016,70.0,Canada,55,Blend,Guatemala,96250.0
1255,Palette de Bine,"Silvestre, La Paz, Beni",2015,70.0,Canada,65,Blend,Bolivia,113750.0
1256,Palette de Bine,"San Juan Estate, Gran Couva",2015,70.0,Canada,65,Trinitario,Trinidad,113750.0
1263,Palette de Bine,Gran Couva,2014,70.0,Canada,75,Trinitario,Trinidad,131250.0
1265,Park 75,South America,2014,65.0,U.S.A.,70,Blend,South America,113750.0
1266,Parliament,Kilombero Valley,2016,70.0,U.S.A.,65,Blend,Tanzania,113750.0
1267,Parliament,"Lachua, Q'egchi families",2015,70.0,U.S.A.,70,Blend,Guatemala,122500.0
1268,Parliament,Alto Beni,2014,70.0,U.S.A.,60,Blend,Bolivia,105000.0
1269,Parliament,Oko Caribe,2014,70.0,U.S.A.,70,Blend,Dominican Republic,122500.0
1270,Pascha,Peru,2013,55.0,Peru,50,Blend,Peru,68750.0
1271,Pascha,Peru,2013,70.0,Peru,55,Blend,Peru,96250.0
1272,Patric,Signature Blend,2011,70.0,U.S.A.,75,Blend,Other,131250.0
1274,Patric,Madagascar,2009,67.0,U.S.A.,70,Trinitario,Madagascar,117250.0
1275,Patric,"Rio Caribe, Paria Penninsula",2009,70.0,U.S.A.,70,Trinitario,Venezuela,122500.0
1276,Patric,Madagascar,2007,70.0,U.S.A.,80,Trinitario,Madagascar,140000.0
1277,Patric,"Piura, Choc. Garage Exclusive",2013,67.0,U.S.A.,80,Blend,Peru,134000.0
1279,Paul Young,"Madagascar, w/ shell",2014,64.0,U.K.,55,Trinitario,Madagascar,88000.0
1281,Pierre Marcolini,"Haut Penja, w/ nibs",2015,70.0,Belgium,65,Forastero,Cameroon,113750.0
1288,Pierre Marcolini,Cabosse,2007,70.0,Belgium,80,Blend,"Venezuela, Java",140000.0
1296,Pitch Dark,Tenor,2015,62.0,U.S.A.,50,Blend,Nicaragua,77500.0
1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",2016,70.0,U.S.A.,75,Blend,Domincan Republic,131250.0
1308,Potomac,"Cuyagua, 2013",2014,70.0,U.S.A.,75,Blend,Venezuela,131250.0
1309,Potomac,Upala w/ nibs,2011,70.0,U.S.A.,70,Matina,Costa Rica,122500.0
1310,Potomac,"Upala, Batch 18",2011,70.0,U.S.A.,60,Matina,Costa Rica,105000.0
1311,Potomac,"San Martin, Amazonian Highlands",2011,70.0,U.S.A.,55,Blend,Peru,96250.0
1312,Potomac,Bahia,2011,70.0,U.S.A.,70,Blend,Brazil,122500.0
1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K.,70,Trinitario,Grenada,122500.0
1350,Q Chocolate,Brazil,2013,55.0,Brazil,55,Blend,Brazil,75625.0
1352,Q Chocolate,Brazil,2012,60.0,Brazil,60,Blend,Brazil,90000.0
1353,Q Chocolate,Brazil,2012,65.0,Brazil,65,Blend,Brazil,105625.0
1354,Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,55,Criollo,Mexico,96250.0
1356,Raaka,Amazon Basin Blend,2016,70.0,U.S.A.,60,Blend,"Peru(SMartin,Pangoa,nacional)",105000.0
1360,Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,55,Blend,Guatemala,96250.0
1362,Ranger,"San Martin, Batch 2",2015,70.0,U.S.A.,50,Blend,Peru,87500.0
1366,Raw Cocoa,Raw,2012,70.0,Poland,50,Criollo,Other,87500.0
1370,Republica del Cacao (aka Confecta),El Oro,2007,67.0,Ecuador,70,Forastero (Arriba),Ecuador,117250.0
1374,Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A.,70,Blend,Other,122500.0
1381,Roasting Masters,"La Dorado, light roast",2016,70.0,South Korea,65,Blend,Costa Rica,113750.0
1382,Roasting Masters,"Tapanti, light roast",2016,70.0,South Korea,65,Blend,Costa Rica,113750.0
1383,Roasting Masters,Maleku,2016,70.0,South Korea,65,Blend,Costa Rica,113750.0
1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68.0,Madagascar,65,Trinitario,Madagascar,110500.0
1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66.0,U.K.,70,Trinitario,Grenada,115500.0
1388,Rogue,"Caranero, Choc. Garage Exclusive",2015,70.0,U.S.A.,75,Blend,Venezuela,131250.0
1391,Rogue,"Akessons Estate, Sambirano, 2013",2013,70.0,U.S.A.,70,Trinitario,Madagascar,122500.0
1392,Rogue,"Hispaniola, 2013",2013,70.0,U.S.A.,70,Blend,Dominican Republic,122500.0
1398,Rogue,Rio Caribe,2009,70.0,U.S.A.,70,Trinitario,Venezuela,122500.0
1399,Rogue,"Hispaniola, 2008",2008,70.0,U.S.A.,55,Blend,Dominican Republic,96250.0
1400,Rogue,Jamaica,2008,70.0,U.S.A.,55,Trinitario,Jamaica,96250.0
1401,Rogue,"Sambirano, 2008",2008,70.0,U.S.A.,55,Trinitario,Madagascar,96250.0
1402,Rogue,Trinidad,2008,70.0,U.S.A.,60,Trinitario,Trinidad,105000.0
1408,Rozsavolgyi,"Aragua, Trincheras",2011,70.0,Hungary,70,Blend,Venezuela,122500.0
1410,S.A.I.D.,Malgascio,2010,64.0,Italy,70,Trinitario,Madagascar,112000.0
1412,S.A.I.D.,Samana,2010,70.0,Italy,60,Blend,Dominican Republic,105000.0
1416,Sacred,Twilight,2012,69.0,U.S.A.,65,Blend,Central and S. America,112125.0
1417,Salgado,Bahia Superior,2008,70.0,Argentina,70,Forastero,Brazil,122500.0
1418,Salgado,Esmeraldas,2008,70.0,Argentina,70,Forastero (Nacional),Ecuador,122500.0
1419,Salgado,Carenero Superior,2008,70.0,Argentina,70,Trinitario,Venezuela,122500.0
1420,Salgado,Rio Arriba,2008,70.0,Argentina,70,Forastero (Arriba) ASSS,Ecuador,122500.0
1422,Santander (Compania Nacional),Colombian w/ nibs,2009,70.0,Colombia,60,Forastero (Nacional),Colombia,105000.0
1423,Santander (Compania Nacional),Colombian Semi Dark,2006,53.0,Colombia,40,Forastero (Nacional),Colombia,53000.0
1424,Santander (Compania Nacional),Colombian,2006,65.0,Colombia,60,Forastero (Nacional),Colombia,97500.0
1425,Santander (Compania Nacional),Colombian Dark,2006,70.0,Colombia,80,Forastero (Nacional),Colombia,140000.0
1426,Santome,Sao Tome,2011,70.0,France,55,Forastero,Sao Tome,96250.0
1428,Scharffen Berger,Markham Valley,2011,68.0,U.S.A.,75,Blend,Papua New Guinea,127500.0
1429,Scharffen Berger,Camahogne,2010,68.0,U.S.A.,70,Trinitario,Grenada,119000.0
1430,Scharffen Berger,Amina,2010,65.0,U.S.A.,75,"Trinitario, Criollo",Madagascar,121875.0
1431,Scharffen Berger,Tome Acu,2009,68.0,U.S.A.,75,Blend,Brazil,127500.0
1432,Scharffen Berger,Asante,2009,65.0,U.S.A.,80,Forastero,Ghana,130000.0
1436,Scharffen Berger,Nibby,2007,62.0,U.S.A.,60,Blend,Other,93000.0
1440,Scharffen Berger,Bittersweet,2006,70.0,U.S.A.,70,Blend,Other,122500.0
1441,Scharffen Berger,Kumasi Sambirano,2006,68.0,U.S.A.,40,Blend,Ghana & Madagascar,68000.0
1442,Scharffen Berger,Jamaica a l'ancienne,2006,70.0,U.S.A.,40,Trinitario,Jamaica,70000.0
1443,Scharffen Berger,Semisweet,2006,62.0,U.S.A.,60,Blend,Other,93000.0
1444,Seaforth,Dominican Republic,2015,70.0,U.K.,55,Blend,Domincan Republic,96250.0
1445,Seaforth,Grenada,2015,70.0,U.K.,55,Blend,Grenada,96250.0
1454,Shattel,Tingo Maria,2016,70.0,Peru,65,Blend,Peru,113750.0
1457,Sibu,Oscuro,2015,70.0,Costa Rica,70,Blend,Costa Rica,122500.0
1458,Sibu Sura,Peru,2012,70.0,U.S.A.,50,Blend,Peru,87500.0
1459,Silvio Bessone,Maya Belize,2011,67.0,Italy,60,Criollo,Belize,100500.0
1460,Silvio Bessone,"Trintade, Sao Tome",2011,65.0,Italy,65,Forastero,Sao Tome,105625.0
1461,Silvio Bessone,"Bahia, Scavina",2011,60.0,Italy,65,Trinitario,Brazil,97500.0
1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68.0,Italy,60,"Criollo, Trinitario",Colombia,102000.0
1471,Sirene,"Somia Plantation, 2012",2014,67.0,Canada,75,Trinitario,Madagascar,125625.0
1474,Sjolinds,Ghana,2015,70.0,U.S.A.,55,Forastero,Ghana,96250.0
1476,"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,70,Blend,Dominican Republic,122500.0
1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,75,Criollo,Venezuela,131250.0
1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,80,Criollo,Ecuador,140000.0
1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,75,Blend,Belize,131250.0
1480,"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,60,Trinitario,Vietnam,105000.0
1481,"Smooth Chocolator, The",Australia,2016,67.0,Australia,75,Blend,Australia,125625.0
1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,65,Blend,Guatemala,113750.0
1483,"Smooth Chocolator, The",Akesson's Estate,2015,65.0,Australia,65,Trinitario,Madagascar,105625.0
1484,"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,70,Trinitario,Madagascar,122500.0
1485,"Smooth Chocolator, The",Kokoa Kamili,2015,67.0,Australia,75,Blend,Tanzania,125625.0
1486,"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,75,Trinitario,Trinidad,131250.0
1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65.0,Australia,70,Blend,Papua New Guinea,113750.0
1490,"Smooth Chocolator, The","Maranon, batch 2",2015,67.0,Australia,60,Forastero (Nacional),Peru,100500.0
1491,"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,75,Trinitario,Venezuela,131250.0
1492,Snake & Butterfly,Ghana,2011,67.0,U.S.A.,30,Forastero,Ghana,50250.0
1493,Snake & Butterfly,Madagascar,2010,68.0,U.S.A.,60,Trinitario,Madagascar,102000.0
1494,Snake & Butterfly,Ecuador,2010,68.0,U.S.A.,65,Blend,Ecuador,110500.0
1495,Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A.,70,Blend,Ecuador,122500.0
1497,Solkiki,"Maranon, Fortunato No. 4",2016,68.0,U.K.,55,Forastero (Nacional),Peru,93500.0
1499,Solomons Gold,Solomon Island,2016,70.0,New Zealand,65,Blend,Solomon Islands,113750.0
1501,Solstice,Bundibugyo,2014,70.0,U.S.A.,60,"Forastero, Trinitario",Uganda,105000.0
1502,Solstice,Sambirano,2013,70.0,U.S.A.,60,Trinitario,Madagascar,105000.0
1503,Solstice,Amazonas,2013,70.0,U.S.A.,60,Blend,Venezuela,105000.0
1504,Solstice,Bolivia,2013,70.0,U.S.A.,65,Blend,Bolivia,113750.0
1505,Solstice,San Martin,2013,70.0,U.S.A.,65,Blend,Peru,113750.0
1506,Solstice,Wasatch,2013,70.0,U.S.A.,70,Blend,Other,122500.0
1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,70,Blend,Domincan Republic,108500.0
1508,Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,70,Trinitario,Madagascar,122500.0
1509,Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,70,Forastero (Parazinho),Brazil,122500.0
1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,75,Trinitario,Nicaragua,131250.0
1512,Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,80,Trinitario,Vietnam,140000.0
1513,Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,65,Blend,Ecuador,113750.0
1514,Soma,CSB Chama,2015,70.0,Canada,70,Criollo,Venezuela,122500.0
1516,Soma,"La Tronca, Matagalpa",2014,70.0,Canada,70,Blend,Nicaragua,122500.0
1517,Soma,Maranon Canyon,2014,70.0,Canada,75,Forastero (Nacional),Peru,131250.0
1518,Soma,La Dalia,2014,70.0,Canada,65,Trinitario,Nicaragua,113750.0
1520,Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,75,Forastero (Amelonado),Vanuatu,131250.0
1521,Soma,Little Big Man,2014,70.0,Canada,65,Blend,Madagascar & Ecuador,113750.0
1523,Soma,Java,2013,70.0,Canada,65,Criollo,Indonesia,113750.0
1524,Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,55,Criollo,Peru,96250.0
1525,Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,75,Trinitario,Trinidad,131250.0
1526,Soma,Chef's Blend,2013,70.0,Canada,65,Blend,Other,113750.0
1527,Soma,Patanemo,2013,70.0,Canada,75,Criollo,Venezuela,131250.0
1529,Soma,"Maracaibo, El Vigia",2013,70.0,Canada,80,Criollo,Venezuela,140000.0
1530,Soma,Equator,2013,67.0,Canada,80,Blend,"Peru, Dom. Rep",134000.0
1531,Soma,Orinoco,2013,70.0,Canada,65,Forastero,Venezuela,113750.0
1532,Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,80,Trinitario,Jamaica,140000.0
1533,Soma,Noula Coop,2012,70.0,Canada,65,Blend,Haiti,113750.0
1534,Soma,O'ahu,2012,70.0,Canada,75,Blend,Hawaii,131250.0
1535,Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,80,Blend,"Dom. Rep., Madagascar",140000.0
